{'loss': 1.2823, 'learning_rate': 1.9920798352605737e-05, 'epoch': 0.02, 'step': 500}
{'loss': 0.7935, 'learning_rate': 1.8178362109931888e-05, 'epoch': 0.46, 'step': 11500}
{'loss': 0.7566, 'learning_rate': 1.8099160462537623e-05, 'epoch': 0.48, 'step': 12000}
{'loss': 0.7797, 'learning_rate': 1.8019958815143358e-05, 'epoch': 0.5, 'step': 12500}
{'loss': 0.7548, 'learning_rate': 1.794075716774909e-05, 'epoch': 0.51, 'step': 13000}
{'loss': 0.7658, 'learning_rate': 1.7861555520354825e-05, 'epoch': 0.53, 'step': 13500}
{'loss': 0.7945, 'learning_rate': 1.7782353872960557e-05, 'epoch': 0.55, 'step': 14000}
{'loss': 0.779, 'learning_rate': 1.7703152225566292e-05, 'epoch': 0.57, 'step': 14500}
{'loss': 0.7521, 'learning_rate': 1.7623950578172028e-05, 'epoch': 0.59, 'step': 15000}
{'loss': 0.745, 'learning_rate': 1.7544748930777763e-05, 'epoch': 0.61, 'step': 15500}
{'loss': 0.7792, 'learning_rate': 1.7465547283383495e-05, 'epoch': 0.63, 'step': 16000}
{'loss': 0.7402, 'learning_rate': 1.738634563598923e-05, 'epoch': 0.65, 'step': 16500}
{'loss': 0.7552, 'learning_rate': 1.730714398859496e-05, 'epoch': 0.67, 'step': 17000}
{'loss': 0.7849, 'learning_rate': 1.7227942341200697e-05, 'epoch': 0.69, 'step': 17500}
{'loss': 0.7717, 'learning_rate': 1.7148740693806432e-05, 'epoch': 0.71, 'step': 18000}
{'loss': 0.7652, 'learning_rate': 1.7069539046412167e-05, 'epoch': 0.73, 'step': 18500}
{'loss': 0.7521, 'learning_rate': 1.69903373990179e-05, 'epoch': 0.75, 'step': 19000}
{'loss': 0.7684, 'learning_rate': 1.6911135751623634e-05, 'epoch': 0.77, 'step': 19500}
{'loss': 0.7492, 'learning_rate': 1.683193410422937e-05, 'epoch': 0.79, 'step': 20000}
{'loss': 0.7718, 'learning_rate': 1.6752732456835105e-05, 'epoch': 0.81, 'step': 20500}
{'loss': 0.7287, 'learning_rate': 1.667353080944084e-05, 'epoch': 0.83, 'step': 21000}
{'loss': 0.7685, 'learning_rate': 1.6594329162046572e-05, 'epoch': 0.85, 'step': 21500}
{'loss': 0.7597, 'learning_rate': 1.6515127514652307e-05, 'epoch': 0.87, 'step': 22000}
{'loss': 0.7373, 'learning_rate': 1.643592586725804e-05, 'epoch': 0.89, 'step': 22500}
{'loss': 0.7615, 'learning_rate': 1.6356724219863774e-05, 'epoch': 0.91, 'step': 23000}
{'loss': 0.7356, 'learning_rate': 1.627752257246951e-05, 'epoch': 0.93, 'step': 23500}
{'loss': 0.7738, 'learning_rate': 1.6198320925075244e-05, 'epoch': 0.95, 'step': 24000}
{'loss': 0.7424, 'learning_rate': 1.6119119277680976e-05, 'epoch': 0.97, 'step': 24500}
{'loss': 0.728, 'learning_rate': 1.603991763028671e-05, 'epoch': 0.99, 'step': 25000}
{'eval_loss': 0.7291744947433472, 'eval_accuracy': 0.7828767360509818, 'eval_precision': 0.7811546650503057, 'eval_recall': 0.7828767360509818, 'eval_f1': 0.7791440516416176, 'eval_kappa': 0.7055247162851201, 'eval_runtime': 304.9713, 'eval_samples_per_second': 94.674, 'eval_steps_per_second': 23.671, 'epoch': 1.0, 'step': 25252}
{'loss': 0.659, 'learning_rate': 1.5960715982892447e-05, 'epoch': 1.01, 'step': 25500}
{'loss': 0.5986, 'learning_rate': 1.5881514335498182e-05, 'epoch': 1.03, 'step': 26000}
{'loss': 0.6172, 'learning_rate': 1.5802312688103914e-05, 'epoch': 1.05, 'step': 26500}
{'loss': 0.6544, 'learning_rate': 1.572311104070965e-05, 'epoch': 1.07, 'step': 27000}
{'loss': 0.6441, 'learning_rate': 1.564390939331538e-05, 'epoch': 1.09, 'step': 27500}
{'loss': 0.604, 'learning_rate': 1.5564707745921116e-05, 'epoch': 1.11, 'step': 28000}
{'loss': 0.5808, 'learning_rate': 1.548550609852685e-05, 'epoch': 1.13, 'step': 28500}
{'loss': 0.6685, 'learning_rate': 1.5406304451132586e-05, 'epoch': 1.15, 'step': 29000}
{'loss': 0.6581, 'learning_rate': 1.5327102803738318e-05, 'epoch': 1.17, 'step': 29500}
{'loss': 0.6344, 'learning_rate': 1.5247901156344053e-05, 'epoch': 1.19, 'step': 30000}
{'loss': 0.6548, 'learning_rate': 1.5168699508949787e-05, 'epoch': 1.21, 'step': 30500}
{'loss': 0.6726, 'learning_rate': 1.5089497861555522e-05, 'epoch': 1.23, 'step': 31000}
{'loss': 0.6694, 'learning_rate': 1.5010296214161256e-05, 'epoch': 1.25, 'step': 31500}
{'loss': 0.6791, 'learning_rate': 1.4931094566766991e-05, 'epoch': 1.27, 'step': 32000}
{'loss': 0.6322, 'learning_rate': 1.4851892919372723e-05, 'epoch': 1.29, 'step': 32500}
{'loss': 0.648, 'learning_rate': 1.4772691271978458e-05, 'epoch': 1.31, 'step': 33000}
{'loss': 0.6643, 'learning_rate': 1.4693489624584191e-05, 'epoch': 1.33, 'step': 33500}
{'loss': 0.6545, 'learning_rate': 1.4614287977189927e-05, 'epoch': 1.35, 'step': 34000}
{'loss': 0.5887, 'learning_rate': 1.453508632979566e-05, 'epoch': 1.37, 'step': 34500}
{'loss': 0.6611, 'learning_rate': 1.4455884682401395e-05, 'epoch': 1.39, 'step': 35000}
{'loss': 0.6729, 'learning_rate': 1.4376683035007129e-05, 'epoch': 1.41, 'step': 35500}
{'loss': 0.631, 'learning_rate': 1.4297481387612864e-05, 'epoch': 1.43, 'step': 36000}
{'loss': 0.6706, 'learning_rate': 1.4218279740218596e-05, 'epoch': 1.45, 'step': 36500}
{'loss': 0.6433, 'learning_rate': 1.4139078092824333e-05, 'epoch': 1.47, 'step': 37000}
{'loss': 0.5823, 'learning_rate': 1.4059876445430065e-05, 'epoch': 1.49, 'step': 37500}
{'loss': 0.6519, 'learning_rate': 1.39806747980358e-05, 'epoch': 1.5, 'step': 38000}
{'loss': 0.644, 'learning_rate': 1.3901473150641533e-05, 'epoch': 1.52, 'step': 38500}
{'loss': 0.6669, 'learning_rate': 1.3822271503247269e-05, 'epoch': 1.54, 'step': 39000}
{'loss': 0.6936, 'learning_rate': 1.3743069855853002e-05, 'epoch': 1.56, 'step': 39500}
{'loss': 0.6298, 'learning_rate': 1.3663868208458737e-05, 'epoch': 1.58, 'step': 40000}
{'loss': 0.7215, 'learning_rate': 1.3584666561064473e-05, 'epoch': 1.6, 'step': 40500}
{'loss': 0.6555, 'learning_rate': 1.3505464913670206e-05, 'epoch': 1.62, 'step': 41000}
{'loss': 0.6789, 'learning_rate': 1.3426263266275941e-05, 'epoch': 1.64, 'step': 41500}
{'loss': 0.6386, 'learning_rate': 1.3347061618881673e-05, 'epoch': 1.66, 'step': 42000}
{'loss': 0.593, 'learning_rate': 1.3267859971487408e-05, 'epoch': 1.68, 'step': 42500}
{'loss': 0.6504, 'learning_rate': 1.3188658324093142e-05, 'epoch': 1.7, 'step': 43000}
{'loss': 0.6565, 'learning_rate': 1.3109456676698877e-05, 'epoch': 1.72, 'step': 43500}
{'loss': 0.6541, 'learning_rate': 1.303025502930461e-05, 'epoch': 1.74, 'step': 44000}
{'loss': 0.6761, 'learning_rate': 1.2951053381910346e-05, 'epoch': 1.76, 'step': 44500}
{'loss': 0.658, 'learning_rate': 1.287185173451608e-05, 'epoch': 1.78, 'step': 45000}
{'loss': 0.6487, 'learning_rate': 1.2792650087121815e-05, 'epoch': 1.8, 'step': 45500}
{'loss': 0.6753, 'learning_rate': 1.2713448439727546e-05, 'epoch': 1.82, 'step': 46000}
{'loss': 0.64, 'learning_rate': 1.2634246792333282e-05, 'epoch': 1.84, 'step': 46500}
{'loss': 0.6226, 'learning_rate': 1.2555045144939015e-05, 'epoch': 1.86, 'step': 47000}
{'loss': 0.7033, 'learning_rate': 1.247584349754475e-05, 'epoch': 1.88, 'step': 47500}
{'loss': 0.6832, 'learning_rate': 1.2396641850150484e-05, 'epoch': 1.9, 'step': 48000}
{'loss': 0.6237, 'learning_rate': 1.2317440202756219e-05, 'epoch': 1.92, 'step': 48500}
{'loss': 0.6542, 'learning_rate': 1.2238238555361953e-05, 'epoch': 1.94, 'step': 49000}
{'loss': 0.6677, 'learning_rate': 1.2159036907967688e-05, 'epoch': 1.96, 'step': 49500}
{'loss': 0.6236, 'learning_rate': 1.207983526057342e-05, 'epoch': 1.98, 'step': 50000}
{'loss': 0.6123, 'learning_rate': 1.2000633613179155e-05, 'epoch': 2.0, 'step': 50500}
{'eval_loss': 0.8750618696212769, 'eval_accuracy': 0.781352820974613, 'eval_precision': 0.7867337948169639, 'eval_recall': 0.781352820974613, 'eval_f1': 0.779187798721889, 'eval_kappa': 0.7064476335084646, 'eval_runtime': 303.7391, 'eval_samples_per_second': 95.059, 'eval_steps_per_second': 23.767, 'epoch': 2.0, 'step': 50504}
{'loss': 0.453, 'learning_rate': 1.1921431965784888e-05, 'epoch': 2.02, 'step': 51000}
{'loss': 0.5324, 'learning_rate': 1.1842230318390624e-05, 'epoch': 2.04, 'step': 51500}
{'loss': 0.4745, 'learning_rate': 1.1763028670996357e-05, 'epoch': 2.06, 'step': 52000}
{'loss': 0.5104, 'learning_rate': 1.1683827023602092e-05, 'epoch': 2.08, 'step': 52500}
{'loss': 0.5623, 'learning_rate': 1.1604625376207826e-05, 'epoch': 2.1, 'step': 53000}
{'loss': 0.4998, 'learning_rate': 1.1525423728813561e-05, 'epoch': 2.12, 'step': 53500}
{'loss': 0.5157, 'learning_rate': 1.1446222081419293e-05, 'epoch': 2.14, 'step': 54000}
{'loss': 0.4614, 'learning_rate': 1.136702043402503e-05, 'epoch': 2.16, 'step': 54500}
{'loss': 0.5011, 'learning_rate': 1.1287818786630762e-05, 'epoch': 2.18, 'step': 55000}
{'loss': 0.5621, 'learning_rate': 1.1208617139236497e-05, 'epoch': 2.2, 'step': 55500}
{'loss': 0.517, 'learning_rate': 1.112941549184223e-05, 'epoch': 2.22, 'step': 56000}
{'loss': 0.5152, 'learning_rate': 1.1050213844447966e-05, 'epoch': 2.24, 'step': 56500}
{'loss': 0.5192, 'learning_rate': 1.0971012197053699e-05, 'epoch': 2.26, 'step': 57000}
{'loss': 0.474, 'learning_rate': 1.0891810549659434e-05, 'epoch': 2.28, 'step': 57500}
{'loss': 0.5443, 'learning_rate': 1.0812608902265168e-05, 'epoch': 2.3, 'step': 58000}
{'loss': 0.4717, 'learning_rate': 1.0733407254870903e-05, 'epoch': 2.32, 'step': 58500}
{'loss': 0.5105, 'learning_rate': 1.0654205607476635e-05, 'epoch': 2.34, 'step': 59000}
{'loss': 0.5299, 'learning_rate': 1.057500396008237e-05, 'epoch': 2.36, 'step': 59500}
{'loss': 0.5105, 'learning_rate': 1.0495802312688104e-05, 'epoch': 2.38, 'step': 60000}
{'loss': 0.5919, 'learning_rate': 1.0416600665293839e-05, 'epoch': 2.4, 'step': 60500}
{'loss': 0.5423, 'learning_rate': 1.0337399017899574e-05, 'epoch': 2.42, 'step': 61000}
{'loss': 0.4779, 'learning_rate': 1.0258197370505308e-05, 'epoch': 2.44, 'step': 61500}
{'loss': 0.5086, 'learning_rate': 1.0178995723111043e-05, 'epoch': 2.46, 'step': 62000}
{'loss': 0.5192, 'learning_rate': 1.0099794075716776e-05, 'epoch': 2.48, 'step': 62500}
{'loss': 0.5096, 'learning_rate': 1.0020592428322511e-05, 'epoch': 2.49, 'step': 63000}
{'loss': 0.5558, 'learning_rate': 9.941390780928243e-06, 'epoch': 2.51, 'step': 63500}
{'loss': 0.5074, 'learning_rate': 9.862189133533979e-06, 'epoch': 2.53, 'step': 64000}
{'loss': 0.5131, 'learning_rate': 9.782987486139712e-06, 'epoch': 2.55, 'step': 64500}
{'loss': 0.5521, 'learning_rate': 9.703785838745447e-06, 'epoch': 2.57, 'step': 65000}
{'loss': 0.4883, 'learning_rate': 9.62458419135118e-06, 'epoch': 2.59, 'step': 65500}
{'loss': 0.5142, 'learning_rate': 9.545382543956914e-06, 'epoch': 2.61, 'step': 66000}
{'loss': 0.5255, 'learning_rate': 9.46618089656265e-06, 'epoch': 2.63, 'step': 66500}
{'loss': 0.5168, 'learning_rate': 9.386979249168383e-06, 'epoch': 2.65, 'step': 67000}
{'loss': 0.5303, 'learning_rate': 9.307777601774117e-06, 'epoch': 2.67, 'step': 67500}
{'loss': 0.4962, 'learning_rate': 9.228575954379852e-06, 'epoch': 2.69, 'step': 68000}
{'loss': 0.531, 'learning_rate': 9.149374306985585e-06, 'epoch': 2.71, 'step': 68500}
{'loss': 0.5689, 'learning_rate': 9.07017265959132e-06, 'epoch': 2.73, 'step': 69000}
{'loss': 0.547, 'learning_rate': 8.990971012197054e-06, 'epoch': 2.75, 'step': 69500}
{'loss': 0.5206, 'learning_rate': 8.911769364802788e-06, 'epoch': 2.77, 'step': 70000}
{'loss': 0.5492, 'learning_rate': 8.832567717408523e-06, 'epoch': 2.79, 'step': 70500}
{'loss': 0.5338, 'learning_rate': 8.753366070014258e-06, 'epoch': 2.81, 'step': 71000}
{'loss': 0.5102, 'learning_rate': 8.674164422619991e-06, 'epoch': 2.83, 'step': 71500}
{'loss': 0.5333, 'learning_rate': 8.594962775225727e-06, 'epoch': 2.85, 'step': 72000}
{'loss': 0.4985, 'learning_rate': 8.51576112783146e-06, 'epoch': 2.87, 'step': 72500}
{'loss': 0.4929, 'learning_rate': 8.436559480437194e-06, 'epoch': 2.89, 'step': 73000}
{'loss': 0.4884, 'learning_rate': 8.357357833042929e-06, 'epoch': 2.91, 'step': 73500}
{'loss': 0.5154, 'learning_rate': 8.278156185648662e-06, 'epoch': 2.93, 'step': 74000}
{'loss': 0.5431, 'learning_rate': 8.198954538254396e-06, 'epoch': 2.95, 'step': 74500}
{'loss': 0.4838, 'learning_rate': 8.119752890860131e-06, 'epoch': 2.97, 'step': 75000}
{'loss': 0.4605, 'learning_rate': 8.040551243465865e-06, 'epoch': 2.99, 'step': 75500}
{'eval_loss': 0.9557045102119446, 'eval_accuracy': 0.7850587053648738, 'eval_precision': 0.7851328181797262, 'eval_recall': 0.7850587053648738, 'eval_f1': 0.7838888247253561, 'eval_kappa': 0.7119236186647375, 'eval_runtime': 304.9153, 'eval_samples_per_second': 94.692, 'eval_steps_per_second': 23.675, 'epoch': 3.0, 'step': 75756}
{'loss': 0.4619, 'learning_rate': 7.9613495960716e-06, 'epoch': 3.01, 'step': 76000}
{'loss': 0.3052, 'learning_rate': 7.882147948677333e-06, 'epoch': 3.03, 'step': 76500}
{'loss': 0.3852, 'learning_rate': 7.802946301283067e-06, 'epoch': 3.05, 'step': 77000}
{'loss': 0.3259, 'learning_rate': 7.723744653888802e-06, 'epoch': 3.07, 'step': 77500}
{'loss': 0.352, 'learning_rate': 7.644543006494536e-06, 'epoch': 3.09, 'step': 78000}
{'loss': 0.3662, 'learning_rate': 7.56534135910027e-06, 'epoch': 3.11, 'step': 78500}
{'loss': 0.3514, 'learning_rate': 7.4861397117060044e-06, 'epoch': 3.13, 'step': 79000}
{'loss': 0.4101, 'learning_rate': 7.406938064311738e-06, 'epoch': 3.15, 'step': 79500}
{'loss': 0.3242, 'learning_rate': 7.327736416917472e-06, 'epoch': 3.17, 'step': 80000}
{'loss': 0.4148, 'learning_rate': 7.248534769523207e-06, 'epoch': 3.19, 'step': 80500}
{'loss': 0.4106, 'learning_rate': 7.169333122128941e-06, 'epoch': 3.21, 'step': 81000}
{'loss': 0.3904, 'learning_rate': 7.090131474734675e-06, 'epoch': 3.23, 'step': 81500}
{'loss': 0.4081, 'learning_rate': 7.010929827340409e-06, 'epoch': 3.25, 'step': 82000}
{'loss': 0.3658, 'learning_rate': 6.931728179946143e-06, 'epoch': 3.27, 'step': 82500}
{'loss': 0.3985, 'learning_rate': 6.852526532551878e-06, 'epoch': 3.29, 'step': 83000}
{'loss': 0.3348, 'learning_rate': 6.773324885157612e-06, 'epoch': 3.31, 'step': 83500}
{'loss': 0.3776, 'learning_rate': 6.6941232377633456e-06, 'epoch': 3.33, 'step': 84000}
{'loss': 0.3549, 'learning_rate': 6.61492159036908e-06, 'epoch': 3.35, 'step': 84500}
{'loss': 0.4362, 'learning_rate': 6.535719942974814e-06, 'epoch': 3.37, 'step': 85000}
{'loss': 0.3907, 'learning_rate': 6.456518295580549e-06, 'epoch': 3.39, 'step': 85500}
{'loss': 0.4213, 'learning_rate': 6.377316648186282e-06, 'epoch': 3.41, 'step': 86000}
{'loss': 0.3612, 'learning_rate': 6.2981150007920166e-06, 'epoch': 3.43, 'step': 86500}
{'loss': 0.3329, 'learning_rate': 6.218913353397751e-06, 'epoch': 3.45, 'step': 87000}
{'loss': 0.3938, 'learning_rate': 6.139711706003485e-06, 'epoch': 3.47, 'step': 87500}
{'loss': 0.3895, 'learning_rate': 6.060510058609219e-06, 'epoch': 3.48, 'step': 88000}
{'loss': 0.4092, 'learning_rate': 5.981308411214953e-06, 'epoch': 3.5, 'step': 88500}
{'loss': 0.3531, 'learning_rate': 5.9021067638206875e-06, 'epoch': 3.52, 'step': 89000}
{'loss': 0.3986, 'learning_rate': 5.822905116426422e-06, 'epoch': 3.54, 'step': 89500}
{'loss': 0.3681, 'learning_rate': 5.7437034690321554e-06, 'epoch': 3.56, 'step': 90000}
{'loss': 0.3856, 'learning_rate': 5.6645018216378915e-06, 'epoch': 3.58, 'step': 90500}
{'loss': 0.3882, 'learning_rate': 5.585300174243625e-06, 'epoch': 3.6, 'step': 91000}
{'loss': 0.3556, 'learning_rate': 5.506098526849359e-06, 'epoch': 3.62, 'step': 91500}
{'loss': 0.3297, 'learning_rate': 5.426896879455094e-06, 'epoch': 3.64, 'step': 92000}
{'loss': 0.3578, 'learning_rate': 5.347695232060828e-06, 'epoch': 3.66, 'step': 92500}
{'loss': 0.359, 'learning_rate': 5.268493584666562e-06, 'epoch': 3.68, 'step': 93000}
{'loss': 0.3615, 'learning_rate': 5.189291937272296e-06, 'epoch': 3.7, 'step': 93500}
{'loss': 0.3492, 'learning_rate': 5.11009028987803e-06, 'epoch': 3.72, 'step': 94000}
{'loss': 0.3846, 'learning_rate': 5.030888642483765e-06, 'epoch': 3.74, 'step': 94500}
{'loss': 0.4046, 'learning_rate': 4.951686995089498e-06, 'epoch': 3.76, 'step': 95000}
{'loss': 0.3609, 'learning_rate': 4.872485347695233e-06, 'epoch': 3.78, 'step': 95500}
{'loss': 0.3592, 'learning_rate': 4.793283700300967e-06, 'epoch': 3.8, 'step': 96000}
{'loss': 0.3494, 'learning_rate': 4.714082052906701e-06, 'epoch': 3.82, 'step': 96500}
{'loss': 0.3649, 'learning_rate': 4.634880405512435e-06, 'epoch': 3.84, 'step': 97000}
{'loss': 0.387, 'learning_rate': 4.555678758118169e-06, 'epoch': 3.86, 'step': 97500}
{'loss': 0.3801, 'learning_rate': 4.476477110723904e-06, 'epoch': 3.88, 'step': 98000}
{'loss': 0.3527, 'learning_rate': 4.397275463329638e-06, 'epoch': 3.9, 'step': 98500}
{'loss': 0.3964, 'learning_rate': 4.3180738159353715e-06, 'epoch': 3.92, 'step': 99000}
{'loss': 0.4058, 'learning_rate': 4.238872168541106e-06, 'epoch': 3.94, 'step': 99500}
{'loss': 0.4061, 'learning_rate': 4.15967052114684e-06, 'epoch': 3.96, 'step': 100000}
{'loss': 0.3373, 'learning_rate': 4.080468873752575e-06, 'epoch': 3.98, 'step': 100500}
{'loss': 0.3651, 'learning_rate': 4.001267226358309e-06, 'epoch': 4.0, 'step': 101000}
{'eval_loss': 1.241650104522705, 'eval_accuracy': 0.7819416063450282, 'eval_precision': 0.7819178146891712, 'eval_recall': 0.7819416063450282, 'eval_f1': 0.7810947232399295, 'eval_kappa': 0.7085903746339463, 'eval_runtime': 304.6042, 'eval_samples_per_second': 94.789, 'eval_steps_per_second': 23.7, 'epoch': 4.0, 'step': 101008}
{'loss': 0.215, 'learning_rate': 3.9220655789640425e-06, 'epoch': 4.02, 'step': 101500}
{'loss': 0.1859, 'learning_rate': 3.842863931569777e-06, 'epoch': 4.04, 'step': 102000}
{'loss': 0.2619, 'learning_rate': 3.763662284175511e-06, 'epoch': 4.06, 'step': 102500}
{'loss': 0.2546, 'learning_rate': 3.684460636781245e-06, 'epoch': 4.08, 'step': 103000}
{'loss': 0.2018, 'learning_rate': 3.6052589893869795e-06, 'epoch': 4.1, 'step': 103500}
{'loss': 0.259, 'learning_rate': 3.5260573419927135e-06, 'epoch': 4.12, 'step': 104000}
{'loss': 0.2431, 'learning_rate': 3.446855694598448e-06, 'epoch': 4.14, 'step': 104500}
{'loss': 0.2306, 'learning_rate': 3.3676540472041818e-06, 'epoch': 4.16, 'step': 105000}
{'loss': 0.261, 'learning_rate': 3.288452399809916e-06, 'epoch': 4.18, 'step': 105500}
{'loss': 0.2589, 'learning_rate': 3.209250752415651e-06, 'epoch': 4.2, 'step': 106000}
{'loss': 0.2535, 'learning_rate': 3.130049105021385e-06, 'epoch': 4.22, 'step': 106500}
{'loss': 0.2542, 'learning_rate': 3.0508474576271192e-06, 'epoch': 4.24, 'step': 107000}
{'loss': 0.2831, 'learning_rate': 2.971645810232853e-06, 'epoch': 4.26, 'step': 107500}
{'loss': 0.2414, 'learning_rate': 2.8924441628385875e-06, 'epoch': 4.28, 'step': 108000}
{'loss': 0.2514, 'learning_rate': 2.8132425154443215e-06, 'epoch': 4.3, 'step': 108500}
{'loss': 0.2506, 'learning_rate': 2.734040868050056e-06, 'epoch': 4.32, 'step': 109000}
{'loss': 0.237, 'learning_rate': 2.65483922065579e-06, 'epoch': 4.34, 'step': 109500}
{'loss': 0.2415, 'learning_rate': 2.575637573261524e-06, 'epoch': 4.36, 'step': 110000}
{'loss': 0.2748, 'learning_rate': 2.496435925867258e-06, 'epoch': 4.38, 'step': 110500}
{'loss': 0.2849, 'learning_rate': 2.4172342784729925e-06, 'epoch': 4.4, 'step': 111000}
{'loss': 0.2321, 'learning_rate': 2.3380326310787264e-06, 'epoch': 4.42, 'step': 111500}
{'loss': 0.2615, 'learning_rate': 2.2588309836844608e-06, 'epoch': 4.44, 'step': 112000}
{'loss': 0.2365, 'learning_rate': 2.1796293362901947e-06, 'epoch': 4.46, 'step': 112500}
{'loss': 0.1927, 'learning_rate': 2.100427688895929e-06, 'epoch': 4.47, 'step': 113000}
{'loss': 0.2644, 'learning_rate': 2.0212260415016635e-06, 'epoch': 4.49, 'step': 113500}
{'loss': 0.2614, 'learning_rate': 1.942024394107398e-06, 'epoch': 4.51, 'step': 114000}
{'loss': 0.2151, 'learning_rate': 1.8628227467131318e-06, 'epoch': 4.53, 'step': 114500}
{'loss': 0.2721, 'learning_rate': 1.783621099318866e-06, 'epoch': 4.55, 'step': 115000}
{'loss': 0.2734, 'learning_rate': 1.7044194519246e-06, 'epoch': 4.57, 'step': 115500}
{'loss': 0.2457, 'learning_rate': 1.6252178045303344e-06, 'epoch': 4.59, 'step': 116000}
{'loss': 0.2677, 'learning_rate': 1.5460161571360686e-06, 'epoch': 4.61, 'step': 116500}
{'loss': 0.27, 'learning_rate': 1.4668145097418028e-06, 'epoch': 4.63, 'step': 117000}
{'loss': 0.2165, 'learning_rate': 1.387612862347537e-06, 'epoch': 4.65, 'step': 117500}
{'loss': 0.2511, 'learning_rate': 1.308411214953271e-06, 'epoch': 4.67, 'step': 118000}
{'loss': 0.2226, 'learning_rate': 1.2292095675590052e-06, 'epoch': 4.69, 'step': 118500}
{'loss': 0.227, 'learning_rate': 1.1500079201647394e-06, 'epoch': 4.71, 'step': 119000}
{'loss': 0.2971, 'learning_rate': 1.0708062727704737e-06, 'epoch': 4.73, 'step': 119500}
{'loss': 0.2311, 'learning_rate': 9.916046253762079e-07, 'epoch': 4.75, 'step': 120000}
{'loss': 0.2301, 'learning_rate': 9.124029779819422e-07, 'epoch': 4.77, 'step': 120500}
{'loss': 0.2506, 'learning_rate': 8.332013305876763e-07, 'epoch': 4.79, 'step': 121000}
{'loss': 0.2369, 'learning_rate': 7.539996831934105e-07, 'epoch': 4.81, 'step': 121500}
{'loss': 0.2309, 'learning_rate': 6.747980357991447e-07, 'epoch': 4.83, 'step': 122000}
{'loss': 0.2504, 'learning_rate': 5.955963884048789e-07, 'epoch': 4.85, 'step': 122500}
{'loss': 0.2373, 'learning_rate': 5.16394741010613e-07, 'epoch': 4.87, 'step': 123000}
{'loss': 0.2348, 'learning_rate': 4.3719309361634724e-07, 'epoch': 4.89, 'step': 123500}
{'loss': 0.1936, 'learning_rate': 3.5799144622208145e-07, 'epoch': 4.91, 'step': 124000}
{'loss': 0.2227, 'learning_rate': 2.7878979882781565e-07, 'epoch': 4.93, 'step': 124500}
{'loss': 0.211, 'learning_rate': 1.9958815143354984e-07, 'epoch': 4.95, 'step': 125000}
{'loss': 0.2811, 'learning_rate': 1.2038650403928404e-07, 'epoch': 4.97, 'step': 125500}
{'loss': 0.2579, 'learning_rate': 4.118485664501822e-08, 'epoch': 4.99, 'step': 126000}
{'eval_loss': 1.4339454174041748, 'eval_accuracy': 0.7822879506805667, 'eval_precision': 0.7815348204555888, 'eval_recall': 0.7822879506805667, 'eval_f1': 0.7813973086768163, 'eval_kappa': 0.7090800563892896, 'eval_runtime': 304.6149, 'eval_samples_per_second': 94.785, 'eval_steps_per_second': 23.699, 'epoch': 5.0, 'step': 126260}
