{'loss': 1.5614, 'learning_rate': 1.9960398392174724e-05, 'epoch': 0.01, 'step': 500}
{'loss': 0.9179, 'learning_rate': 1.516860384531612e-05, 'epoch': 1.21, 'step': 61000}
{'loss': 0.9966, 'learning_rate': 1.5129002237490844e-05, 'epoch': 1.22, 'step': 61500}
{'loss': 0.9816, 'learning_rate': 1.5089400629665565e-05, 'epoch': 1.23, 'step': 62000}
{'loss': 0.9758, 'learning_rate': 1.5049799021840287e-05, 'epoch': 1.24, 'step': 62500}
{'loss': 0.9364, 'learning_rate': 1.5010197414015011e-05, 'epoch': 1.25, 'step': 63000}
{'loss': 0.9155, 'learning_rate': 1.4970595806189732e-05, 'epoch': 1.26, 'step': 63500}
{'loss': 0.9483, 'learning_rate': 1.4930994198364454e-05, 'epoch': 1.27, 'step': 64000}
{'loss': 0.9508, 'learning_rate': 1.4891392590539178e-05, 'epoch': 1.28, 'step': 64500}
{'loss': 0.8543, 'learning_rate': 1.4851790982713898e-05, 'epoch': 1.29, 'step': 65000}
{'loss': 0.8652, 'learning_rate': 1.481218937488862e-05, 'epoch': 1.3, 'step': 65500}
{'loss': 0.9519, 'learning_rate': 1.4772587767063345e-05, 'epoch': 1.31, 'step': 66000}
{'loss': 0.9341, 'learning_rate': 1.4732986159238065e-05, 'epoch': 1.32, 'step': 66500}
{'loss': 0.9183, 'learning_rate': 1.4693384551412789e-05, 'epoch': 1.33, 'step': 67000}
{'loss': 1.0077, 'learning_rate': 1.4653782943587511e-05, 'epoch': 1.34, 'step': 67500}
{'loss': 1.009, 'learning_rate': 1.4614181335762233e-05, 'epoch': 1.35, 'step': 68000}
{'loss': 0.9462, 'learning_rate': 1.4574579727936956e-05, 'epoch': 1.36, 'step': 68500}
{'loss': 0.9164, 'learning_rate': 1.4534978120111678e-05, 'epoch': 1.37, 'step': 69000}
{'loss': 0.8548, 'learning_rate': 1.44953765122864e-05, 'epoch': 1.38, 'step': 69500}
{'loss': 0.9376, 'learning_rate': 1.4455774904461122e-05, 'epoch': 1.39, 'step': 70000}
{'loss': 0.9584, 'learning_rate': 1.4416173296635845e-05, 'epoch': 1.4, 'step': 70500}
{'loss': 0.963, 'learning_rate': 1.4376571688810569e-05, 'epoch': 1.41, 'step': 71000}
{'loss': 0.9145, 'learning_rate': 1.4336970080985289e-05, 'epoch': 1.42, 'step': 71500}
{'loss': 0.9862, 'learning_rate': 1.4297368473160011e-05, 'epoch': 1.43, 'step': 72000}
{'loss': 0.858, 'learning_rate': 1.4257766865334735e-05, 'epoch': 1.44, 'step': 72500}
{'loss': 0.8759, 'learning_rate': 1.4218165257509456e-05, 'epoch': 1.45, 'step': 73000}
{'loss': 0.9743, 'learning_rate': 1.4178563649684178e-05, 'epoch': 1.46, 'step': 73500}
{'loss': 0.9357, 'learning_rate': 1.4138962041858902e-05, 'epoch': 1.47, 'step': 74000}
{'loss': 0.8462, 'learning_rate': 1.4099360434033622e-05, 'epoch': 1.48, 'step': 74500}
{'loss': 0.9703, 'learning_rate': 1.4059758826208345e-05, 'epoch': 1.49, 'step': 75000}
{'loss': 0.9413, 'learning_rate': 1.4020157218383069e-05, 'epoch': 1.49, 'step': 75500}
{'loss': 0.9236, 'learning_rate': 1.3980555610557789e-05, 'epoch': 1.5, 'step': 76000}
{'loss': 0.9251, 'learning_rate': 1.3940954002732511e-05, 'epoch': 1.51, 'step': 76500}
{'loss': 0.9331, 'learning_rate': 1.3901352394907235e-05, 'epoch': 1.52, 'step': 77000}
{'loss': 0.9106, 'learning_rate': 1.3861750787081956e-05, 'epoch': 1.53, 'step': 77500}
{'loss': 0.8905, 'learning_rate': 1.3822149179256678e-05, 'epoch': 1.54, 'step': 78000}
{'loss': 0.8568, 'learning_rate': 1.3782547571431402e-05, 'epoch': 1.55, 'step': 78500}
{'loss': 0.8797, 'learning_rate': 1.3742945963606123e-05, 'epoch': 1.56, 'step': 79000}
{'loss': 0.9236, 'learning_rate': 1.3703344355780845e-05, 'epoch': 1.57, 'step': 79500}
{'loss': 0.9197, 'learning_rate': 1.3663742747955569e-05, 'epoch': 1.58, 'step': 80000}
{'loss': 0.9806, 'learning_rate': 1.3624141140130291e-05, 'epoch': 1.59, 'step': 80500}
{'loss': 0.8769, 'learning_rate': 1.3584539532305011e-05, 'epoch': 1.6, 'step': 81000}
{'loss': 0.8763, 'learning_rate': 1.3544937924479735e-05, 'epoch': 1.61, 'step': 81500}
{'loss': 0.9818, 'learning_rate': 1.3505336316654458e-05, 'epoch': 1.62, 'step': 82000}
{'loss': 0.8387, 'learning_rate': 1.346573470882918e-05, 'epoch': 1.63, 'step': 82500}
{'loss': 0.9898, 'learning_rate': 1.3426133101003902e-05, 'epoch': 1.64, 'step': 83000}
{'loss': 0.9446, 'learning_rate': 1.3386531493178624e-05, 'epoch': 1.65, 'step': 83500}
{'loss': 0.9371, 'learning_rate': 1.3346929885353347e-05, 'epoch': 1.66, 'step': 84000}
{'loss': 0.8356, 'learning_rate': 1.3307328277528069e-05, 'epoch': 1.67, 'step': 84500}
{'loss': 0.9958, 'learning_rate': 1.3267726669702791e-05, 'epoch': 1.68, 'step': 85000}
{'loss': 0.9615, 'learning_rate': 1.3228125061877513e-05, 'epoch': 1.69, 'step': 85500}
{'loss': 0.9137, 'learning_rate': 1.3188523454052235e-05, 'epoch': 1.7, 'step': 86000}
{'loss': 0.9037, 'learning_rate': 1.314892184622696e-05, 'epoch': 1.71, 'step': 86500}
{'loss': 0.9638, 'learning_rate': 1.310932023840168e-05, 'epoch': 1.72, 'step': 87000}
{'loss': 0.915, 'learning_rate': 1.3069718630576402e-05, 'epoch': 1.73, 'step': 87500}
{'loss': 0.8954, 'learning_rate': 1.3030117022751126e-05, 'epoch': 1.74, 'step': 88000}
{'loss': 0.947, 'learning_rate': 1.2990515414925847e-05, 'epoch': 1.75, 'step': 88500}
{'loss': 0.9149, 'learning_rate': 1.2950913807100569e-05, 'epoch': 1.76, 'step': 89000}
{'loss': 0.8418, 'learning_rate': 1.2911312199275293e-05, 'epoch': 1.77, 'step': 89500}
{'loss': 1.0158, 'learning_rate': 1.2871710591450013e-05, 'epoch': 1.78, 'step': 90000}
{'loss': 0.8991, 'learning_rate': 1.2832108983624736e-05, 'epoch': 1.79, 'step': 90500}
{'loss': 0.8777, 'learning_rate': 1.279250737579946e-05, 'epoch': 1.8, 'step': 91000}
{'loss': 0.9285, 'learning_rate': 1.2752905767974182e-05, 'epoch': 1.81, 'step': 91500}
{'loss': 0.8699, 'learning_rate': 1.2713304160148902e-05, 'epoch': 1.82, 'step': 92000}
{'loss': 0.9436, 'learning_rate': 1.2673702552323626e-05, 'epoch': 1.83, 'step': 92500}
{'loss': 0.809, 'learning_rate': 1.2634100944498348e-05, 'epoch': 1.84, 'step': 93000}
{'loss': 0.9753, 'learning_rate': 1.2594499336673069e-05, 'epoch': 1.85, 'step': 93500}
{'loss': 0.8746, 'learning_rate': 1.2554897728847793e-05, 'epoch': 1.86, 'step': 94000}
{'loss': 0.8436, 'learning_rate': 1.2515296121022515e-05, 'epoch': 1.87, 'step': 94500}
{'loss': 0.9384, 'learning_rate': 1.2475694513197236e-05, 'epoch': 1.88, 'step': 95000}
{'loss': 0.93, 'learning_rate': 1.243609290537196e-05, 'epoch': 1.89, 'step': 95500}
{'loss': 0.9228, 'learning_rate': 1.2396491297546682e-05, 'epoch': 1.9, 'step': 96000}
{'loss': 0.8928, 'learning_rate': 1.2356889689721402e-05, 'epoch': 1.91, 'step': 96500}
{'loss': 0.9077, 'learning_rate': 1.2317288081896126e-05, 'epoch': 1.92, 'step': 97000}
{'loss': 0.9978, 'learning_rate': 1.2277686474070848e-05, 'epoch': 1.93, 'step': 97500}
{'loss': 0.8285, 'learning_rate': 1.2238084866245569e-05, 'epoch': 1.94, 'step': 98000}
{'loss': 0.8898, 'learning_rate': 1.2198483258420293e-05, 'epoch': 1.95, 'step': 98500}
{'loss': 0.8911, 'learning_rate': 1.2158881650595015e-05, 'epoch': 1.96, 'step': 99000}
{'loss': 0.902, 'learning_rate': 1.2119280042769737e-05, 'epoch': 1.97, 'step': 99500}
{'loss': 0.9847, 'learning_rate': 1.207967843494446e-05, 'epoch': 1.98, 'step': 100000}
{'loss': 0.9343, 'learning_rate': 1.2040076827119182e-05, 'epoch': 1.99, 'step': 100500}
{'loss': 0.9232, 'learning_rate': 1.2000475219293904e-05, 'epoch': 2.0, 'step': 101000}
{'eval_loss': 1.0672938823699951, 'eval_accuracy': 0.7872753091123195, 'eval_precision': 0.786434208273758, 'eval_recall': 0.7872753091123195, 'eval_f1': 0.7845130762948601, 'eval_kappa': 0.7138788888139294, 'eval_runtime': 75.511, 'eval_samples_per_second': 382.368, 'eval_steps_per_second': 191.191, 'epoch': 2.0, 'step': 101006}
{'loss': 0.7632, 'learning_rate': 1.1960873611468626e-05, 'epoch': 2.01, 'step': 101500}
{'loss': 0.7952, 'learning_rate': 1.192127200364335e-05, 'epoch': 2.02, 'step': 102000}
{'loss': 1.0146, 'learning_rate': 1.188167039581807e-05, 'epoch': 2.03, 'step': 102500}
{'loss': 0.7993, 'learning_rate': 1.1842068787992793e-05, 'epoch': 2.04, 'step': 103000}
{'loss': 0.7097, 'learning_rate': 1.1802467180167517e-05, 'epoch': 2.05, 'step': 103500}
{'loss': 0.7502, 'learning_rate': 1.1762865572342239e-05, 'epoch': 2.06, 'step': 104000}
{'loss': 0.8191, 'learning_rate': 1.172326396451696e-05, 'epoch': 2.07, 'step': 104500}
{'loss': 0.8042, 'learning_rate': 1.1683662356691684e-05, 'epoch': 2.08, 'step': 105000}
{'loss': 0.8106, 'learning_rate': 1.1644060748866406e-05, 'epoch': 2.09, 'step': 105500}
{'loss': 0.8584, 'learning_rate': 1.1604459141041126e-05, 'epoch': 2.1, 'step': 106000}
{'loss': 0.7914, 'learning_rate': 1.156485753321585e-05, 'epoch': 2.11, 'step': 106500}
{'loss': 0.8682, 'learning_rate': 1.1525255925390573e-05, 'epoch': 2.12, 'step': 107000}
{'loss': 0.8331, 'learning_rate': 1.1485654317565293e-05, 'epoch': 2.13, 'step': 107500}
{'loss': 0.8967, 'learning_rate': 1.1446052709740017e-05, 'epoch': 2.14, 'step': 108000}
{'loss': 0.8408, 'learning_rate': 1.140645110191474e-05, 'epoch': 2.15, 'step': 108500}
{'loss': 0.8152, 'learning_rate': 1.136684949408946e-05, 'epoch': 2.16, 'step': 109000}
{'loss': 0.7146, 'learning_rate': 1.1327247886264184e-05, 'epoch': 2.17, 'step': 109500}
{'loss': 0.8338, 'learning_rate': 1.1287646278438906e-05, 'epoch': 2.18, 'step': 110000}
{'loss': 0.8648, 'learning_rate': 1.1248044670613626e-05, 'epoch': 2.19, 'step': 110500}
{'loss': 0.94, 'learning_rate': 1.120844306278835e-05, 'epoch': 2.2, 'step': 111000}
{'loss': 0.784, 'learning_rate': 1.1168841454963073e-05, 'epoch': 2.21, 'step': 111500}
{'loss': 0.8107, 'learning_rate': 1.1129239847137793e-05, 'epoch': 2.22, 'step': 112000}
{'loss': 0.8861, 'learning_rate': 1.1089638239312517e-05, 'epoch': 2.23, 'step': 112500}
{'loss': 0.7589, 'learning_rate': 1.105003663148724e-05, 'epoch': 2.24, 'step': 113000}
{'loss': 0.8012, 'learning_rate': 1.101043502366196e-05, 'epoch': 2.25, 'step': 113500}
{'loss': 0.8537, 'learning_rate': 1.0970833415836684e-05, 'epoch': 2.26, 'step': 114000}
{'loss': 0.7882, 'learning_rate': 1.0931231808011406e-05, 'epoch': 2.27, 'step': 114500}
{'loss': 0.8474, 'learning_rate': 1.0891630200186128e-05, 'epoch': 2.28, 'step': 115000}
{'loss': 0.9111, 'learning_rate': 1.085202859236085e-05, 'epoch': 2.29, 'step': 115500}
{'loss': 0.9118, 'learning_rate': 1.0812426984535573e-05, 'epoch': 2.3, 'step': 116000}
{'loss': 0.7777, 'learning_rate': 1.0772825376710297e-05, 'epoch': 2.31, 'step': 116500}
{'loss': 0.8525, 'learning_rate': 1.0733223768885017e-05, 'epoch': 2.32, 'step': 117000}
{'loss': 0.7955, 'learning_rate': 1.069362216105974e-05, 'epoch': 2.33, 'step': 117500}
{'loss': 0.8704, 'learning_rate': 1.0654020553234463e-05, 'epoch': 2.34, 'step': 118000}
{'loss': 0.8488, 'learning_rate': 1.0614418945409184e-05, 'epoch': 2.35, 'step': 118500}
{'loss': 0.7501, 'learning_rate': 1.0574817337583908e-05, 'epoch': 2.36, 'step': 119000}
{'loss': 0.8638, 'learning_rate': 1.053521572975863e-05, 'epoch': 2.37, 'step': 119500}
{'loss': 0.8608, 'learning_rate': 1.049561412193335e-05, 'epoch': 2.38, 'step': 120000}
{'loss': 0.7551, 'learning_rate': 1.0456012514108074e-05, 'epoch': 2.39, 'step': 120500}
{'loss': 0.7557, 'learning_rate': 1.0416410906282797e-05, 'epoch': 2.4, 'step': 121000}
{'loss': 0.8126, 'learning_rate': 1.0376809298457517e-05, 'epoch': 2.41, 'step': 121500}
{'loss': 0.7691, 'learning_rate': 1.0337207690632241e-05, 'epoch': 2.42, 'step': 122000}
{'loss': 0.839, 'learning_rate': 1.0297606082806963e-05, 'epoch': 2.43, 'step': 122500}
{'loss': 0.8673, 'learning_rate': 1.0258004474981684e-05, 'epoch': 2.44, 'step': 123000}
{'loss': 0.9438, 'learning_rate': 1.0218402867156408e-05, 'epoch': 2.45, 'step': 123500}
{'loss': 0.6942, 'learning_rate': 1.017880125933113e-05, 'epoch': 2.46, 'step': 124000}
{'loss': 0.8687, 'learning_rate': 1.013919965150585e-05, 'epoch': 2.47, 'step': 124500}
{'loss': 0.8989, 'learning_rate': 1.0099598043680574e-05, 'epoch': 2.48, 'step': 125000}
{'loss': 0.8685, 'learning_rate': 1.0059996435855297e-05, 'epoch': 2.49, 'step': 125500}
{'loss': 0.7819, 'learning_rate': 1.0020394828030017e-05, 'epoch': 2.49, 'step': 126000}
{'loss': 0.8555, 'learning_rate': 9.980793220204741e-06, 'epoch': 2.5, 'step': 126500}
{'loss': 0.8755, 'learning_rate': 9.941191612379463e-06, 'epoch': 2.51, 'step': 127000}
{'loss': 0.6992, 'learning_rate': 9.901590004554186e-06, 'epoch': 2.52, 'step': 127500}
{'loss': 0.8049, 'learning_rate': 9.861988396728908e-06, 'epoch': 2.53, 'step': 128000}
{'loss': 0.7552, 'learning_rate': 9.82238678890363e-06, 'epoch': 2.54, 'step': 128500}
{'loss': 0.9123, 'learning_rate': 9.782785181078352e-06, 'epoch': 2.55, 'step': 129000}
{'loss': 0.8646, 'learning_rate': 9.743183573253075e-06, 'epoch': 2.56, 'step': 129500}
{'loss': 0.7248, 'learning_rate': 9.703581965427797e-06, 'epoch': 2.57, 'step': 130000}
{'loss': 0.7409, 'learning_rate': 9.663980357602519e-06, 'epoch': 2.58, 'step': 130500}
{'loss': 0.818, 'learning_rate': 9.624378749777243e-06, 'epoch': 2.59, 'step': 131000}
{'loss': 0.9093, 'learning_rate': 9.584777141951963e-06, 'epoch': 2.6, 'step': 131500}
