{'loss': 0.9209, 'learning_rate': 1.984675503792813e-05, 'epoch': 0.04, 'step': 500}
{'loss': 0.148, 'learning_rate': 1.4023446479196999e-05, 'epoch': 1.49, 'step': 19500}
{'loss': 0.1395, 'learning_rate': 1.3870201517125126e-05, 'epoch': 1.53, 'step': 20000}
{'loss': 0.1408, 'learning_rate': 1.3716956555053254e-05, 'epoch': 1.57, 'step': 20500}
{'loss': 0.151, 'learning_rate': 1.3563711592981382e-05, 'epoch': 1.61, 'step': 21000}
{'loss': 0.1479, 'learning_rate': 1.341046663090951e-05, 'epoch': 1.65, 'step': 21500}
{'loss': 0.138, 'learning_rate': 1.3257221668837639e-05, 'epoch': 1.69, 'step': 22000}
{'loss': 0.135, 'learning_rate': 1.3103976706765766e-05, 'epoch': 1.72, 'step': 22500}
{'loss': 0.1314, 'learning_rate': 1.2950731744693894e-05, 'epoch': 1.76, 'step': 23000}
{'loss': 0.1432, 'learning_rate': 1.2797486782622022e-05, 'epoch': 1.8, 'step': 23500}
{'loss': 0.135, 'learning_rate': 1.264424182055015e-05, 'epoch': 1.84, 'step': 24000}
{'loss': 0.1378, 'learning_rate': 1.2490996858478279e-05, 'epoch': 1.88, 'step': 24500}
{'loss': 0.1312, 'learning_rate': 1.2337751896406406e-05, 'epoch': 1.92, 'step': 25000}
{'loss': 0.1277, 'learning_rate': 1.2184506934334534e-05, 'epoch': 1.95, 'step': 25500}
{'loss': 0.128, 'learning_rate': 1.2031261972262662e-05, 'epoch': 1.99, 'step': 26000}
{'eval_loss': 0.10756430774927139, 'eval_accuracy': 0.9065126050420168, 'eval_precision': 0.9076878665110731, 'eval_recall': 0.9065126050420168, 'eval_f1': 0.9031948101488859, 'eval_kappa': 0.8305649399950754, 'eval_runtime': 182.4013, 'eval_samples_per_second': 245.305, 'eval_steps_per_second': 30.663, 'epoch': 2.0, 'step': 26102}
{'loss': 0.1126, 'learning_rate': 1.187801701019079e-05, 'epoch': 2.03, 'step': 26500}
{'loss': 0.1055, 'learning_rate': 1.172477204811892e-05, 'epoch': 2.07, 'step': 27000}
{'loss': 0.0999, 'learning_rate': 1.1571527086047048e-05, 'epoch': 2.11, 'step': 27500}
{'loss': 0.1005, 'learning_rate': 1.1418282123975176e-05, 'epoch': 2.15, 'step': 28000}
{'loss': 0.0947, 'learning_rate': 1.1265037161903303e-05, 'epoch': 2.18, 'step': 28500}
{'loss': 0.1057, 'learning_rate': 1.1111792199831431e-05, 'epoch': 2.22, 'step': 29000}
{'loss': 0.0957, 'learning_rate': 1.095854723775956e-05, 'epoch': 2.26, 'step': 29500}
{'loss': 0.1014, 'learning_rate': 1.0805302275687688e-05, 'epoch': 2.3, 'step': 30000}
{'loss': 0.0979, 'learning_rate': 1.0652057313615815e-05, 'epoch': 2.34, 'step': 30500}
{'loss': 0.0997, 'learning_rate': 1.0498812351543943e-05, 'epoch': 2.38, 'step': 31000}
{'loss': 0.0891, 'learning_rate': 1.034556738947207e-05, 'epoch': 2.41, 'step': 31500}
{'loss': 0.0877, 'learning_rate': 1.01923224274002e-05, 'epoch': 2.45, 'step': 32000}
{'loss': 0.0948, 'learning_rate': 1.0039077465328328e-05, 'epoch': 2.49, 'step': 32500}
{'loss': 0.0866, 'learning_rate': 9.885832503256455e-06, 'epoch': 2.53, 'step': 33000}
{'loss': 0.0898, 'learning_rate': 9.732587541184583e-06, 'epoch': 2.57, 'step': 33500}
{'loss': 0.0853, 'learning_rate': 9.579342579112712e-06, 'epoch': 2.61, 'step': 34000}
{'loss': 0.0897, 'learning_rate': 9.42609761704084e-06, 'epoch': 2.64, 'step': 34500}
{'loss': 0.0874, 'learning_rate': 9.27285265496897e-06, 'epoch': 2.68, 'step': 35000}
{'loss': 0.0877, 'learning_rate': 9.119607692897097e-06, 'epoch': 2.72, 'step': 35500}
{'loss': 0.0842, 'learning_rate': 8.966362730825225e-06, 'epoch': 2.76, 'step': 36000}
{'loss': 0.0873, 'learning_rate': 8.813117768753352e-06, 'epoch': 2.8, 'step': 36500}
{'loss': 0.08, 'learning_rate': 8.65987280668148e-06, 'epoch': 2.84, 'step': 37000}
{'loss': 0.0823, 'learning_rate': 8.50662784460961e-06, 'epoch': 2.87, 'step': 37500}
{'loss': 0.0821, 'learning_rate': 8.353382882537737e-06, 'epoch': 2.91, 'step': 38000}
{'loss': 0.0789, 'learning_rate': 8.200137920465865e-06, 'epoch': 2.95, 'step': 38500}
{'loss': 0.0796, 'learning_rate': 8.046892958393994e-06, 'epoch': 2.99, 'step': 39000}
{'eval_loss': 0.07280851155519485, 'eval_accuracy': 0.9241239048811014, 'eval_precision': 0.9245078629493612, 'eval_recall': 0.9241239048811014, 'eval_f1': 0.9237000889020266, 'eval_kappa': 0.8651499308543309, 'eval_runtime': 183.4941, 'eval_samples_per_second': 243.844, 'eval_steps_per_second': 30.481, 'epoch': 3.0, 'step': 39153}
{'loss': 0.0727, 'learning_rate': 7.893647996322122e-06, 'epoch': 3.03, 'step': 39500}
{'loss': 0.07, 'learning_rate': 7.74040303425025e-06, 'epoch': 3.06, 'step': 40000}
{'loss': 0.0638, 'learning_rate': 7.587158072178378e-06, 'epoch': 3.1, 'step': 40500}
{'loss': 0.0677, 'learning_rate': 7.4339131101065055e-06, 'epoch': 3.14, 'step': 41000}
{'loss': 0.0648, 'learning_rate': 7.280668148034634e-06, 'epoch': 3.18, 'step': 41500}
{'loss': 0.0661, 'learning_rate': 7.127423185962762e-06, 'epoch': 3.22, 'step': 42000}
{'loss': 0.0646, 'learning_rate': 6.974178223890891e-06, 'epoch': 3.26, 'step': 42500}
{'loss': 0.0599, 'learning_rate': 6.820933261819019e-06, 'epoch': 3.29, 'step': 43000}
{'loss': 0.0655, 'learning_rate': 6.667688299747146e-06, 'epoch': 3.33, 'step': 43500}
{'loss': 0.0645, 'learning_rate': 6.514443337675275e-06, 'epoch': 3.37, 'step': 44000}
{'loss': 0.06, 'learning_rate': 6.3611983756034025e-06, 'epoch': 3.41, 'step': 44500}
{'loss': 0.061, 'learning_rate': 6.207953413531531e-06, 'epoch': 3.45, 'step': 45000}
{'loss': 0.0641, 'learning_rate': 6.054708451459659e-06, 'epoch': 3.49, 'step': 45500}
{'loss': 0.061, 'learning_rate': 5.901463489387786e-06, 'epoch': 3.52, 'step': 46000}
{'loss': 0.0623, 'learning_rate': 5.748218527315916e-06, 'epoch': 3.56, 'step': 46500}
{'loss': 0.0632, 'learning_rate': 5.594973565244043e-06, 'epoch': 3.6, 'step': 47000}
{'loss': 0.0605, 'learning_rate': 5.441728603172172e-06, 'epoch': 3.64, 'step': 47500}
{'loss': 0.0618, 'learning_rate': 5.288483641100299e-06, 'epoch': 3.68, 'step': 48000}
{'loss': 0.0605, 'learning_rate': 5.135238679028427e-06, 'epoch': 3.72, 'step': 48500}
{'loss': 0.0547, 'learning_rate': 4.9819937169565556e-06, 'epoch': 3.75, 'step': 49000}
{'loss': 0.0571, 'learning_rate': 4.828748754884683e-06, 'epoch': 3.79, 'step': 49500}
{'loss': 0.0556, 'learning_rate': 4.675503792812812e-06, 'epoch': 3.83, 'step': 50000}
{'loss': 0.0523, 'learning_rate': 4.52225883074094e-06, 'epoch': 3.87, 'step': 50500}
{'loss': 0.0535, 'learning_rate': 4.369013868669068e-06, 'epoch': 3.91, 'step': 51000}
{'loss': 0.0543, 'learning_rate': 4.2157689065971955e-06, 'epoch': 3.95, 'step': 51500}
{'loss': 0.0561, 'learning_rate': 4.062523944525324e-06, 'epoch': 3.98, 'step': 52000}
{'eval_loss': 0.059587810188531876, 'eval_accuracy': 0.9301805828714464, 'eval_precision': 0.9305486498317882, 'eval_recall': 0.9301805828714464, 'eval_f1': 0.9288324870214684, 'eval_kappa': 0.8721091484733267, 'eval_runtime': 183.0173, 'eval_samples_per_second': 244.48, 'eval_steps_per_second': 30.56, 'epoch': 4.0, 'step': 52204}
{'loss': 0.0473, 'learning_rate': 3.9092789824534525e-06, 'epoch': 4.02, 'step': 52500}
{'loss': 0.0462, 'learning_rate': 3.7560340203815806e-06, 'epoch': 4.06, 'step': 53000}
{'loss': 0.0453, 'learning_rate': 3.6027890583097087e-06, 'epoch': 4.1, 'step': 53500}
{'loss': 0.0484, 'learning_rate': 3.4495440962378363e-06, 'epoch': 4.14, 'step': 54000}
{'loss': 0.0518, 'learning_rate': 3.2962991341659644e-06, 'epoch': 4.18, 'step': 54500}
{'loss': 0.0486, 'learning_rate': 3.143054172094093e-06, 'epoch': 4.21, 'step': 55000}
{'loss': 0.0443, 'learning_rate': 2.989809210022221e-06, 'epoch': 4.25, 'step': 55500}
{'loss': 0.0448, 'learning_rate': 2.836564247950349e-06, 'epoch': 4.29, 'step': 56000}
{'loss': 0.0428, 'learning_rate': 2.6833192858784767e-06, 'epoch': 4.33, 'step': 56500}
{'loss': 0.0425, 'learning_rate': 2.530074323806605e-06, 'epoch': 4.37, 'step': 57000}
{'loss': 0.0434, 'learning_rate': 2.3768293617347333e-06, 'epoch': 4.41, 'step': 57500}
{'loss': 0.0452, 'learning_rate': 2.2235843996628613e-06, 'epoch': 4.44, 'step': 58000}
{'loss': 0.0453, 'learning_rate': 2.0703394375909894e-06, 'epoch': 4.48, 'step': 58500}
{'loss': 0.0421, 'learning_rate': 1.9170944755191175e-06, 'epoch': 4.52, 'step': 59000}
{'loss': 0.0431, 'learning_rate': 1.7638495134472456e-06, 'epoch': 4.56, 'step': 59500}
{'loss': 0.044, 'learning_rate': 1.6106045513753738e-06, 'epoch': 4.6, 'step': 60000}
{'loss': 0.0425, 'learning_rate': 1.4573595893035017e-06, 'epoch': 4.64, 'step': 60500}
{'loss': 0.0405, 'learning_rate': 1.30411462723163e-06, 'epoch': 4.67, 'step': 61000}
{'loss': 0.041, 'learning_rate': 1.150869665159758e-06, 'epoch': 4.71, 'step': 61500}
{'loss': 0.0443, 'learning_rate': 9.976247030878861e-07, 'epoch': 4.75, 'step': 62000}
{'loss': 0.0448, 'learning_rate': 8.443797410160141e-07, 'epoch': 4.79, 'step': 62500}
{'loss': 0.0446, 'learning_rate': 6.911347789441422e-07, 'epoch': 4.83, 'step': 63000}
{'loss': 0.0437, 'learning_rate': 5.378898168722704e-07, 'epoch': 4.87, 'step': 63500}
{'loss': 0.0428, 'learning_rate': 3.8464485480039845e-07, 'epoch': 4.9, 'step': 64000}
{'loss': 0.0401, 'learning_rate': 2.3139989272852655e-07, 'epoch': 4.94, 'step': 64500}
{'loss': 0.0423, 'learning_rate': 7.815493065665467e-08, 'epoch': 4.98, 'step': 65000}
{'eval_loss': 0.04703192412853241, 'eval_accuracy': 0.9388074378687645, 'eval_precision': 0.9383616594120338, 'eval_recall': 0.9388074378687645, 'eval_f1': 0.938477010695994, 'eval_kappa': 0.8904326451773105, 'eval_runtime': 183.6585, 'eval_samples_per_second': 243.626, 'eval_steps_per_second': 30.453, 'epoch': 5.0, 'step': 65255}
{'train_runtime': 8854.3056, 'train_samples_per_second': 58.955, 'train_steps_per_second': 7.37, 'total_flos': 3.42909984237588e+16, 'train_loss': 0.158884309273681, 'epoch': 5.0, 'step': 65255}
