{'loss': 1.1799, 'learning_rate': 1.9642410155551584e-05, 'epoch': 0.09, 'step': 500}
{'loss': 0.464, 'learning_rate': 4.981226533166458e-06, 'epoch': 3.75, 'step': 21000}
{'loss': 0.4386, 'learning_rate': 4.623636688718041e-06, 'epoch': 3.84, 'step': 21500}
{'loss': 0.4319, 'learning_rate': 4.266046844269623e-06, 'epoch': 3.93, 'step': 22000}
{'eval_loss': 0.5186495780944824, 'eval_accuracy': 0.77226741760534, 'eval_precision': 0.7634215157816748, 'eval_recall': 0.77226741760534, 'eval_f1': 0.7625757413650845, 'eval_kappa': 0.604313610307375, 'eval_runtime': 81.5769, 'eval_samples_per_second': 235.066, 'eval_steps_per_second': 29.383, 'epoch': 4.0, 'step': 22372}
{'loss': 0.4315, 'learning_rate': 3.9084569998212055e-06, 'epoch': 4.02, 'step': 22500}
{'loss': 0.4052, 'learning_rate': 3.5508671553727874e-06, 'epoch': 4.11, 'step': 23000}
{'loss': 0.3839, 'learning_rate': 3.1932773109243696e-06, 'epoch': 4.2, 'step': 23500}
{'loss': 0.3904, 'learning_rate': 2.835687466475952e-06, 'epoch': 4.29, 'step': 24000}
{'loss': 0.4022, 'learning_rate': 2.4780976220275346e-06, 'epoch': 4.38, 'step': 24500}
{'loss': 0.3764, 'learning_rate': 2.120507777579117e-06, 'epoch': 4.47, 'step': 25000}
{'loss': 0.4003, 'learning_rate': 1.7629179331306991e-06, 'epoch': 4.56, 'step': 25500}
{'loss': 0.4024, 'learning_rate': 1.4053280886822814e-06, 'epoch': 4.65, 'step': 26000}
{'loss': 0.4008, 'learning_rate': 1.0477382442338639e-06, 'epoch': 4.74, 'step': 26500}
{'loss': 0.3953, 'learning_rate': 6.901483997854462e-07, 'epoch': 4.83, 'step': 27000}
{'loss': 0.3734, 'learning_rate': 3.3255855533702843e-07, 'epoch': 4.92, 'step': 27500}
{'eval_loss': 0.4951867461204529, 'eval_accuracy': 0.7796725073007926, 'eval_precision': 0.7683554328882376, 'eval_recall': 0.7796725073007926, 'eval_f1': 0.769824349963771, 'eval_kappa': 0.6158312011841556, 'eval_runtime': 81.6464, 'eval_samples_per_second': 234.866, 'eval_steps_per_second': 29.358, 'epoch': 5.0, 'step': 27965}
{'train_runtime': 3589.9455, 'train_samples_per_second': 62.317, 'train_steps_per_second': 7.79, 'total_flos': 1.46956546995132e+16, 'train_loss': 0.5910697278152867, 'epoch': 5.0, 'step': 27965}
